Name,long,Lat
Ceratocephale loveni,13.111,66.633
Ceratocephale loveni,13.132,66.638
Ceratocephale loveni,13.159,65.873
Ceratocephale loveni,13.176,65.857
Ceratocephale loveni,13.186,66.68
Ceratocephale loveni,13.187,66.677
Ceratocephale loveni,13.188,66.675
Ceratocephale loveni,13.196,66.578
Ceratocephale loveni,13.198,66.675
Ceratocephale loveni,13.199,66.677
Ceratocephale loveni,13.199,66.582
Ceratocephale loveni,13.203,66.579
Ceratocephale loveni,13.205,66.585
Ceratocephale loveni,13.207,66.58
Ceratocephale loveni,13.215,66.685
Ceratocephale loveni,13.25,66.3
Ceratocephale loveni,13.272,66.545
Ceratocephale loveni,13.314,66.538
Ceratocephale loveni,13.326,66.541
Ceratocephale loveni,13.33,66.543
Ceratocephale loveni,13.342,66.735
Ceratocephale loveni,13.347,66.736
Ceratocephale loveni,13.393,66.668
Ceratocephale loveni,13.406,66.666
Ceratocephale loveni,13.446,66.817
Ceratocephale loveni,13.454,66.817
Ceratocephale loveni,13.456,66.818
Ceratocephale loveni,13.471,66.819
Ceratocephale loveni,13.513,66.556
Ceratocephale loveni,13.53,66.558
Ceratocephale loveni,13.543,66.718
Ceratocephale loveni,13.624,66.824
Ceratocephale loveni,13.776,66.253
Ceratocephale loveni,13.816,66.219
Ceratocephale loveni,13.858,67.128
Ceratocephale loveni,13.885,67.089
Ceratocephale loveni,13.991,66.291
Ceratocephale loveni,14.009,66.292
Ceratocephale loveni,14.039,67.151
Ceratocephale loveni,14.058,66.304
Ceratocephale loveni,14.06,66.299
Ceratocephale loveni,14.073,66.307
Ceratocephale loveni,14.073,66.303
Ceratocephale loveni,14.088,66.31
Ceratocephale loveni,14.098,66.314
Ceratocephale loveni,14.12,66.311
Ceratocephale loveni,14.121,66.318
Ceratocephale loveni,14.129,66.325
Ceratocephale loveni,14.286,67.143
Ceratocephale loveni,14.288,67.146
Ceratocephale loveni,14.291,67.147
Ceratocephale loveni,14.293,67.149
Ceratocephale loveni,14.585,68.5
Ceratocephale loveni,14.614,68.803
Ceratocephale loveni,14.865,68.806
Ceratocephale loveni,14.943,68.328
Ceratocephale loveni,14.947,68.327
Ceratocephale loveni,14.964,68.335
Ceratocephale loveni,14.967,68.507
Ceratocephale loveni,14.977,67.274
Ceratocephale loveni,15.038,68.345
Ceratocephale loveni,15.041,68.338
Ceratocephale loveni,15.087,68.826
Ceratocephale loveni,15.13,67.264
Ceratocephale loveni,15.138,68.678
Ceratocephale loveni,15.167,67.961
Ceratocephale loveni,15.203,68.319
Ceratocephale loveni,15.243,68.608
Ceratocephale loveni,15.271,67.206
Ceratocephale loveni,15.286,67.203
Ceratocephale loveni,15.299,68.007
Ceratocephale loveni,15.3,68.602
Ceratocephale loveni,15.321,68.381
Ceratocephale loveni,15.324,68.382
Ceratocephale loveni,15.327,68.382
Ceratocephale loveni,15.33,68.944
Ceratocephale loveni,15.34,68.602
Ceratocephale loveni,15.34,67.527
Ceratocephale loveni,15.34,67.227
Ceratocephale loveni,15.34,67.226
Ceratocephale loveni,15.34,67.224
Ceratocephale loveni,15.344,68.603
Ceratocephale loveni,15.346,68.604
Ceratocephale loveni,15.351,68.608
Ceratocephale loveni,15.356,67.526
Ceratocephale loveni,15.356,67.229
Ceratocephale loveni,15.362,68.395
Ceratocephale loveni,15.37,68.339
Ceratocephale loveni,15.391,68.337
Ceratocephale loveni,15.398,67.246
Ceratocephale loveni,15.4,67.189
Ceratocephale loveni,15.41,67.725
Ceratocephale loveni,15.41,67.183
Ceratocephale loveni,15.41,67.179
Ceratocephale loveni,15.411,67.73
Ceratocephale loveni,15.415,67.176
Ceratocephale loveni,15.417,67.141
Ceratocephale loveni,15.508,67.945
Ceratocephale loveni,15.872,68.646
Ceratocephale loveni,16.016,68.713
Ceratocephale loveni,16.024,68.755
Ceratocephale loveni,16.288,68.106
Ceratocephale loveni,16.372,68.083
Ceratocephale loveni,16.378,68.081
Ceratocephale loveni,16.72,68.929
Ceratocephale loveni,16.899,69.147
Ceratocephale loveni,17.137,69.856
Ceratocephale loveni,17.264,69.044
Ceratocephale loveni,17.267,69.041
Ceratocephale loveni,17.268,69.036
Ceratocephale loveni,17.268,69.035
Ceratocephale loveni,17.268,69.034
Ceratocephale loveni,17.269,69.033
Ceratocephale loveni,17.269,69.032
Ceratocephale loveni,17.272,69.031
Ceratocephale loveni,17.283,69.034
Ceratocephale loveni,17.416,68.904
Ceratocephale loveni,17.43,69.818
Ceratocephale loveni,17.435,68.456
Ceratocephale loveni,17.5,69.09
Ceratocephale loveni,17.5,68.521
Ceratocephale loveni,17.506,68.886
Ceratocephale loveni,17.513,69.097
Ceratocephale loveni,17.514,69.093
Ceratocephale loveni,17.523,69.093
Ceratocephale loveni,17.546,69.099
Ceratocephale loveni,17.55,68.875
Ceratocephale loveni,17.57,69.479
Ceratocephale loveni,17.574,69.487
Ceratocephale loveni,17.574,69.476
Ceratocephale loveni,17.579,69.485
Ceratocephale loveni,17.596,69.467
Ceratocephale loveni,17.599,69.489
Ceratocephale loveni,17.608,69.468
Ceratocephale loveni,17.611,69.47
Ceratocephale loveni,17.618,69.468
Ceratocephale loveni,17.63,69.475
Ceratocephale loveni,17.633,68.792
Ceratocephale loveni,17.633,68.788
Ceratocephale loveni,17.634,69.795
Ceratocephale loveni,17.637,69.142
Ceratocephale loveni,17.638,69.14
Ceratocephale loveni,17.642,69.143
Ceratocephale loveni,17.651,68.916
Ceratocephale loveni,17.655,69.523
Ceratocephale loveni,17.655,69.144
Ceratocephale loveni,17.656,69.148
Ceratocephale loveni,17.657,68.787
Ceratocephale loveni,17.662,68.785
Ceratocephale loveni,17.666,68.789
Ceratocephale loveni,17.672,69.522
Ceratocephale loveni,17.68,69.517
Ceratocephale loveni,17.684,69.519
Ceratocephale loveni,17.694,69.519
Ceratocephale loveni,17.695,69.516
Ceratocephale loveni,17.737,69.583
Ceratocephale loveni,17.739,69.584
Ceratocephale loveni,17.972,69.592
Ceratocephale loveni,17.975,69.581
Ceratocephale loveni,17.986,69.574
Ceratocephale loveni,17.987,69.583
Ceratocephale loveni,17.995,69.576
Ceratocephale loveni,18.012,69.518
Ceratocephale loveni,18.014,69.516
Ceratocephale loveni,18.017,69.515
Ceratocephale loveni,18.017,69.514
Ceratocephale loveni,18.021,70.155
Ceratocephale loveni,18.027,69.516
Ceratocephale loveni,18.03,69.51
Ceratocephale loveni,18.031,69.51
Ceratocephale loveni,18.068,69.471
Ceratocephale loveni,18.077,69.477
Ceratocephale loveni,18.08,69.478
Ceratocephale loveni,18.133,69.433
Ceratocephale loveni,18.133,69.417
Ceratocephale loveni,18.252,69.753
Ceratocephale loveni,18.257,69.878
Ceratocephale loveni,18.258,69.742
Ceratocephale loveni,18.272,69.736
Ceratocephale loveni,18.338,69.502
Ceratocephale loveni,18.512,69.342
Ceratocephale loveni,18.556,70.7
Ceratocephale loveni,18.614,72.346
Ceratocephale loveni,18.919,69.31
Ceratocephale loveni,19.081,69.359
Ceratocephale loveni,20.212,71.895
Ceratocephale loveni,20.505,69.583
Ceratocephale loveni,20.526,69.576
Ceratocephale loveni,20.831,70.771
Ceratocephale loveni,21.073,70.116
Ceratocephale loveni,21.45,58.871
Ceratocephale loveni,21.745,69.888
Ceratocephale loveni,21.758,69.884
Ceratocephale loveni,21.795,70.053
Ceratocephale loveni,21.797,70.051
Ceratocephale loveni,21.834,69.909
Ceratocephale loveni,21.872,69.954
Ceratocephale loveni,21.883,69.956
Ceratocephale loveni,22.283,70.206
Ceratocephale loveni,22.852,71.587
Ceratocephale loveni,23.274,70.239
Ceratocephale loveni,23.327,70.232
Ceratocephale loveni,23.394,70.238
Ceratocephale loveni,23.411,70.291
Ceratocephale loveni,23.488,70.288
Ceratocephale loveni,23.635,70.596
Ceratocephale loveni,23.78,70.504
Ceratocephale loveni,24.7,73.847
Ceratocephale loveni,24.954,70.891
Ceratocephale loveni,25.483,70.882
Ceratocephale loveni,25.56,70.899
Ceratocephale loveni,26.695,70.499
Ceratocephale loveni,26.8,70.607
Ceratocephale loveni,26.914,70.929
Ceratocephale loveni,27,70.813
Ceratocephale loveni,27.022,70.636
Ceratocephale loveni,27.423,70.837
Ceratocephale loveni,27.757,71.452
Ceratocephale loveni,28.149,70.698
Ceratocephale loveni,28.638,70.876
Ceratocephale loveni,28.782,70.922
Ceratocephale loveni,29.91,70.855
Ceratocephale loveni,30.667,71.622
Ceratocephale loveni,30.669,71.623
,31.145,31.596
Ceratocephale loveni,31.35,70.127
Ceratocephale loveni,32.279,70.578
Ceratocephale loveni,32.345,72.314
Ceratocephale loveni,32.411,71.869
Ceratocephale loveni,34.894,33.021
Ceratocephale loveni,34.915,33.026
Ceratocephale loveni,34.922,33.028
Ceratocephale loveni,35.846,33.028
Ceratocephale loveni,52.167,58.7
Ceratocephale andaman,95,10
,108.441,4.05
,108.447,4.051
,113.081,-27.935
,113.082,-27.933
,113.705,-22.769
,113.718,-29.019
,113.718,-30.019
,113.813,-21.973
,113.814,-21.973
,114.439,-30.809
,114.666,-32.071
,116.358,-20.531
,116.46,-20.669
Ceratocephale aureola,116.516,-20.6
,117.433,-19.083
,119.257,-16.732
,121.242,-14.574
,121.361,-14.595
,124.019,-13.47
Ceratocephale papillata,126.929,-11.407
Ceratocephale papillata,126.944,-11.426
Ceratocephale papillata,126.964,-11.424
Ceratocephale papillata,126.971,-11.441
Ceratocephale papillata,126.977,-11.79
,127.093,-11.88
Ceratocephale papillata,127.404,-12.192
,127.426,-12.065
Ceratocephale papillata,127.431,-12.2
,127.446,-12.078
,127.453,-12.199
,129.504,-10.345
Ceratocephale papillata,129.668,-10.428
,129.668,-10.45
Ceratocephale papillata,129.683,-10.299
,129.683,-10.299
,129.685,-10.291
,129.69,-10.3
,129.701,-10.323
,129.701,-10.324
,129.954,-12.404
Ceratocephale papillata,130.063,-12.317
Ceratocephale aureola,130.792,-12.53
Ceratocephale aureola,130.861,-12.55
Ceratocephale aureola,130.864,-12.485
Ceratocephale setosa,133.133,-32.879
,133.198,-9.099
,133.198,-9.165
,133.697,-9.304
,133.698,-9.228
,134.163,-9.383
,134.167,-9.386
,134.214,-9.377
,134.215,-9.378
,134.31,-9.416
Ceratocephale wakasaensis,135.917,35.917
Ceratocephale wakasaensis,135.917,35.783
Ceratocephale wakasaensis,135.917,35.717
Ceratocephale wakasaensis,135.95,35.95
Ceratocephale wakasaensis,136.033,36.25
Ceratocephale aureola,136.842,-13.309
Ceratocephale aureola,136.907,-13.159
Ceratocephale aureola,136.911,-13.269
Ceratocephale aureola,137.775,-15.359
Ceratocephale setosa,137.85,-33.266
Ceratocephale aureola,138.472,-15.83
Ceratocephale aureola,139.544,-16.008
Ceratocephale aureola,139.558,-16.041
Ceratocephale aureola,139.608,-15.958
Ceratocephale aureola,139.674,-15.959
Ceratocephale aureola,139.733,-15.982
Ceratocephale setosa,144.382,-38.078
,144.385,-38.117
,144.45,-38.117
,144.575,-38.117
,144.658,-38.078
Ceratocephale setosa,144.692,-38.272
Ceratocephale setosa,144.695,-38.055
Ceratocephale setosa,144.715,-38.078
,144.715,-38.078
Ceratocephale setosa,144.75,-38.165
Ceratocephale setosa,144.765,-38.176
,144.802,-38.35
,144.83,-38
Ceratocephale setosa,144.83,-38.233
,144.83,-38.233
,144.858,-38.195
Ceratocephale setosa,144.888,-38.312
,144.888,-38.312
Ceratocephale setosa,144.917,-38.272
,144.945,-38.312
Ceratocephale setosa,144.955,-38.27
,144.972,-38.272
Ceratocephale setosa,145.117,-40.697
Ceratocephale setosa,145.22,-38.362
Ceratocephale setosa,145.376,-38.218
,146.616,-19.15
,146.633,-19.166
Ceratocephale setosa,146.658,-39.053
Ceratocephale loveni,147.618,-19.308
Ceratocephale pacifica,148.702,-38.408
Ceratocephale pacifica,148.893,-38.463
Ceratocephale aureola,151.161,-34.135
,153.025,-32.147
,153.527,-32.131
,153.851,-30.276
,153.859,-30.263
,154.16,-25.22
,154.183,-25.24
,176.988,-42.566
,176.998,-44.334
,177,-44.084
,177,-44.085
Ceratocephale pacifica,178.494,-43.823
Ceratocephale pacifica,178.503,-42.808
Ceratocephale pacifica,178.513,-42.495
Ceratocephale pacifica,178.513,-42.496
,178.992,-42.831
,178.993,-42.831
